"Rank","Triples","HomeRuns","StolenBases","BaseOnBalls","Strikeouts","BattingAverage","OnBasePercentage","SluggingPercentage","OnBasePlusSlugging","IntentionalWalks","GamesStarted","BattingStats","DefenseStats","WinsAboveReplacement","Top100Status"
22,0,0,0,1,6,0.259,0.31,0.296,0.607,0,7,16,11,-0.1,"No"
17,1,0,1,1,10,0.128,0.171,0.205,0.376,0,11,19,17,-0.3,"No"
19,0,3,0,3,24,0.349,0.391,0.512,0.903,0,23,24,21,1.1,"No"
21,0,1,1,11,20,0.133,0.27,0.2,0.47,0,18,35,31,-0.7,"No"
29,0,0,0,0,5,0.143,0.143,0.214,0.357,0,10,9,10,-0.2,"No"
30,0,0,0,1,5,0.167,0.231,0.25,0.481,0,8,11,11,0.4,"No"
34,0,0,0,0,2,0,0,0,0,0,0,9,9,0,"No"
35,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,3,-0.2,"No"
33,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,5,0,5,0.9,"No"
28,0,0,0,0,1,0,0,0,0,0,21,1,21,0.8,"No"
28,0,0,0,1,11,0.12,0.154,0.16,0.314,0,12,12,12,0.9,"No"
27,0,1,0,3,23,0.106,0.16,0.213,0.373,0,33,33,33,-0.2,"No"
25,0,0,1,4,24,0.122,0.189,0.143,0.332,0,28,29,28,0.9,"No"
24,0,0,1,4,12,0.176,0.263,0.235,0.498,0,19,19,21,-0.3,"No"
41,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,1,-0.1,"No"
26,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,1,12,-0.3,"No"
27,0,0,0,0,9,0.111,0.111,0.111,0.222,0,8,24,26,0.3,"No"
29,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,0,27,0.8,"No"
33,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,8,0,15,-0.4,"No"
37,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,15,-0.1,"No"
25,0,0,0,0,3,0,0,0,0,0,16,1,20,1.5,"No"
28,0,0,0,0,1,0,0,0,0,0,30,2,30,2.1,"No"
29,0,0,0,0,0,0,0,0,0,0,31,1,31,1.3,"No"
38,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,6,0,8,-0.2,"No"
24,0,0,0,0,1,0,0,0,0,0,6,1,16,0,"No"
47,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,17,0,23,1.5,"No"
45,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,4,1,40,0.8,"No"
27,0,0,0,0,0,0.5,0.5,1,1.5,0,0,2,1,0.1,"No"
30,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,0,2,-0.4,"No"
32,0,0,0,0,1,0,0,0,0,0,0,1,12,0.3,"No"
28,0,0,0,0,2,0,0,0,0,0,3,4,33,0.2,"No"
24,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,12,0.2,"No"
27,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,7,0,42,1.2,"No"
27,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,8,0,30,-0.7,"No"
20,0,0,0,1,6,0.227,0.261,0.273,0.534,0,6,10,9,0,"No"
49,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,1,-0.1,"No"
42,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,6,0.1,"No"
22,0,1,1,5,7,0.222,0.294,0.333,0.627,0,11,18,15,-0.4,"No"
19,0,1,0,2,2,0.235,0.316,0.471,0.786,0,4,7,5,-0.2,"No"
57,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,1,-0.2,"No"
46,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,8,0.2,"No"
39,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,22,-0.1,"No"
32,0,0,0,0,1,0,0,0,0,0,0,3,43,0.2,"No"
38,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,1,0,"No"
60,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,9,-0.4,"No"
43,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,24,0.8,"No"
7,5,0,27,12,67,0.25,0.278,0.311,0.589,0,72,108,98,-0.1,"No"
21,0,0,1,2,13,0.103,0.161,0.138,0.299,0,6,28,27,-1,"No"
35,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,2,-0.1,"No"
29,0,0,0,0,2,0.333,0.333,0.333,0.667,0,21,2,24,1.5,"No"
54,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,26,1,26,1.1,"No"
49,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,11,0,14,-0.3,"No"
39,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,5,0.1,"No"
28,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,27,0.6,"No"
38,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,6,60,0.9,"No"
33,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,38,1.2,"No"
29,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,44,0.2,"No"
19,0,2,0,5,12,0.23,0.264,0.31,0.574,0,26,30,28,-0.3,"No"
2,6,13,7,45,85,0.289,0.338,0.434,0.772,6,150,161,158,0.8,"No"
2,2,13,7,70,68,0.281,0.357,0.399,0.756,10,147,158,155,2.1,"No"
2,2,10,10,52,95,0.267,0.329,0.395,0.723,9,149,161,160,0.6,"No"
2,1,12,4,42,67,0.288,0.339,0.416,0.755,7,134,158,150,2.8,"No"
2,0,4,0,23,39,0.254,0.302,0.344,0.646,7,81,114,105,-0.8,"No"
2,1,9,0,16,37,0.265,0.307,0.397,0.703,3,88,100,97,-0.1,"No"
2,0,13,3,44,77,0.299,0.348,0.43,0.778,6,143,158,154,2.5,"No"
2,0,9,4,41,80,0.29,0.336,0.38,0.716,2,152,155,152,1.2,"No"
2,0,4,2,23,34,0.28,0.322,0.357,0.68,5,93,104,101,-0.8,"No"
36,0,0,0,0,2,0,0,0,0,0,4,4,4,-0.4,"No"
36,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,2,1,18,0.1,"No"
13,0,6,3,9,57,0.222,0.269,0.377,0.646,0,61,69,62,0.6,"No"
1,1,18,4,30,137,0.273,0.328,0.46,0.789,1,113,118,106,3.6,"No"
11,0,7,1,8,30,0.289,0.36,0.536,0.896,0,27,31,30,1.3,"No"
18,0,0,1,0,2,0.25,0.25,0.333,0.583,0,2,9,6,-0.1,"No"
1,5,7,0,16,90,0.264,0.297,0.387,0.683,0,103,114,112,0.7,"No"
1,1,12,0,23,109,0.221,0.272,0.358,0.629,0,97,105,99,0.9,"No"
1,2,13,1,26,89,0.253,0.318,0.415,0.733,0,99,106,103,1.4,"No"
1,0,8,0,26,116,0.22,0.267,0.314,0.581,0,115,118,114,-0.7,"No"
1,1,10,1,32,115,0.232,0.294,0.349,0.643,1,103,121,112,-0.3,"No"
12,0,3,3,11,46,0.195,0.257,0.282,0.538,0,54,61,61,-0.1,"No"
46,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,4,4,0.2,"No"
33,0,0,0,0,6,0,0,0,0,0,4,44,45,-0.3,"No"
42,0,0,0,0,1,0,0,0,0,0,1,4,4,-0.3,"No"
31,0,0,0,1,11,0.05,0.095,0.1,0.195,0,11,11,11,1.5,"No"
29,0,0,0,3,29,0.091,0.138,0.109,0.247,0,31,31,31,0.7,"No"
26,0,0,0,8,23,0.143,0.263,0.143,0.406,0,29,32,30,1.4,"No"
30,0,0,0,1,5,0.273,0.333,0.273,0.606,0,6,8,6,-0.7,"No"
30,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,7,0,"No"
34,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,10,-0.6,"No"
32,0,0,0,0,1,0,0,0,0,0,0,10,11,-0.2,"No"
37,0,0,0,0,0,0,0,0,0,0,0,9,9,0.1,"No"
28,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,3,-0.1,"No"
35,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,20,-0.5,"No"
43,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,5,5,0.2,"No"
18,0,1,0,2,7,0.462,0.563,0.846,1.409,0,4,4,3,0.4,"No"
7,3,23,16,68,181,0.248,0.353,0.437,0.79,1,137,151,145,3.3,"No"
31,0,0,0,2,4,0.25,0.4,0.375,0.775,0,5,6,5,0,"No"
38,0,0,0,0,1,0,0,0,0,0,0,8,8,-0.1,"No"
43,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,19,0,19,1.1,"No"
25,0,0,0,0,5,0,0,0,0,0,29,3,29,2.3,"No"
36,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,5,0,5,-0.4,"No"
31,0,0,0,1,1,0,0.5,0,0.5,0,4,1,4,1.2,"No"
30,0,0,0,0,1,0,0,0,0,0,13,1,13,1.3,"No"
30,0,0,0,0,2,0,0,0,0,0,13,1,13,0.6,"No"
26,0,0,0,1,3,0,0.25,0,0.25,0,20,2,20,1,"No"
47,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,24,0,24,3.6,"79"
41,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,28,0,28,2.9,"No"
51,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,0,1,0,"No"
38,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,12,12,0.4,"No"
22,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,6,-0.3,"No"
42,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,2,11,0.3,"No"
41,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,7,-0.2,"No"
39,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,4,59,-0.1,"No"
34,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,2,60,0.8,"No"
27,0,0,0,0,0,0,0,0,0,0,1,19,22,0.6,"No"
31,0,0,0,0,2,0,0,0,0,0,0,57,57,-0.8,"No"
28,0,0,0,0,3,0.125,0.125,0.125,0.25,0,5,59,64,0,"No"
41,0,0,0,0,0,0,0,0,0,0,0,74,77,0.9,"No"
47,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,68,74,0.7,"No"
41,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,43,44,0.5,"No"
36,0,0,0,0,1,0,0,0,0,0,0,46,49,-0.9,"No"
47,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,7,7,-0.6,"No"
45,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,10,11,0.6,"No"
49,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,14,15,0.5,"No"
35,0,0,0,0,2,0,0,0,0,0,0,17,17,-0.3,"No"
50,0,0,0,0,0,0,0,0,0,0,0,4,4,0,"No"
54,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,9,10,0.1,"No"
25,0,0,0,0,1,0.25,0.25,0.25,0.5,0,22,2,22,-1.9,"No"
39,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,21,0,21,0.3,"No"
23,0,0,0,0,3,0.167,0.167,0.167,0.333,0,33,3,34,1.3,"No"
28,0,0,0,0,1,0.333,0.333,0.333,0.667,0,34,1,34,4.7,"79"
27,0,0,0,0,1,0.286,0.286,0.429,0.714,0,34,3,34,3.8,"83"
22,0,0,0,1,28,0.132,0.145,0.162,0.307,0,33,34,33,1.8,"No"
37,0,0,0,0,11,0.176,0.176,0.176,0.353,0,11,10,11,0.7,"No"
29,0,0,0,1,0,0.25,0.4,0.25,0.65,0,33,2,33,4.1,"89"
23,0,0,0,1,2,0,0.2,0,0.2,0,33,2,33,1.9,"No"
24,0,0,0,0,0,0.5,0.5,0.5,1,0,33,2,34,-1.5,"No"
22,0,0,0,0,5,0,0,0,0,0,33,3,33,5.8,"17"
28,0,0,0,0,1,0.2,0.2,0.2,0.4,0,33,2,33,2.5,"92"
26,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,29,0,30,0,"No"
33,0,0,0,1,0,0,0.5,0,0.5,0,29,2,29,2.3,"No"
28,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,32,0,32,1.4,"No"
28,0,0,0,0,17,0.094,0.094,0.094,0.188,0,18,17,18,2.1,"No"
28,0,0,0,0,15,0.158,0.158,0.158,0.316,0,25,23,25,1.2,"No"
25,0,0,0,1,22,0.07,0.086,0.088,0.174,0,32,30,32,4.4,"64"
31,0,0,0,0,3,0.25,0.25,0.25,0.5,0,7,6,7,0.3,"No"
10,4,1,7,34,65,0.277,0.355,0.346,0.7,0,84,113,109,2.5,"No"
11,2,2,4,36,63,0.276,0.355,0.34,0.695,0,76,93,85,2.1,"No"
18,0,0,0,4,4,0.111,0.19,0.194,0.385,0,10,14,14,-0.4,"No"
9,1,0,12,51,64,0.291,0.379,0.339,0.718,3,96,133,124,2.5,"No"
3,6,0,10,47,58,0.29,0.359,0.347,0.706,3,111,146,141,1.1,"No"
10,1,1,9,52,65,0.268,0.343,0.317,0.66,0,130,138,137,3.4,"No"
12,0,0,2,13,35,0.23,0.283,0.262,0.545,0,46,58,53,-0.1,"No"
42,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,18,-0.7,"No"
40,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,3,65,-0.1,"No"
35,0,0,0,0,1,0,0,0,0,0,0,63,66,0.1,"No"
35,0,0,0,0,3,0,0,0,0,0,1,56,61,-0.2,"No"
43,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,28,0.4,"No"
46,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,2,60,1,"No"
42,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,5,66,0.9,"No"
51,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,3,75,-0.9,"No"
15,0,1,0,5,7,0.261,0.303,0.326,0.629,0,25,48,44,0,"No"
22,0,1,0,2,13,0.122,0.163,0.195,0.358,0,12,13,13,-0.3,"No"
24,0,0,0,1,5,0.1,0.167,0.1,0.267,0,3,6,6,-0.2,"No"
20,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,1,0,"No"
52,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,8,9,0,"No"
19,0,0,0,2,4,0.176,0.263,0.176,0.44,0,1,18,2,-0.3,"No"
15,0,1,0,0,5,0.182,0.167,0.409,0.576,0,3,14,5,-0.1,"No"
27,0,0,0,0,1,0,0,0,0,0,1,2,1,-0.1,"No"
31,0,0,0,1,10,0.154,0.214,0.154,0.368,0,10,10,10,0.1,"No"
25,0,0,0,7,19,0.078,0.19,0.098,0.288,0,33,31,33,2.8,"No"
22,0,0,0,6,21,0.119,0.24,0.119,0.359,0,25,28,30,0.4,"No"
26,0,0,0,3,13,0.077,0.172,0.077,0.249,0,19,16,19,0.2,"No"
21,0,0,0,1,6,0.333,0.375,0.467,0.842,0,1,12,3,0,"No"
20,0,0,0,2,8,0.048,0.13,0.095,0.226,0,4,15,5,-0.3,"No"
30,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,3,59,-1,"No"
34,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,22,0,"No"
38,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,14,0.2,"No"
41,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,6,-0.1,"No"
39,0,0,0,0,2,0,0,0,0,0,0,12,14,0,"No"
42,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,27,0.1,"No"
47,0,0,0,0,1,0,0,0,0,0,0,20,23,0.3,"No"
51,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,4,0,4,0,"No"
48,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,2,0,3,-0.1,"No"
29,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,0,2,-0.1,"No"
40,0,0,0,0,1,0,0,0,0,0,0,50,54,1.1,"No"
41,0,0,0,0,1,0,0,0,0,0,0,50,53,0,"No"
43,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,4,4,0.1,"No"
41,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,6,6,0,"No"
44,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,4,64,1.4,"89"
42,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,4,71,0.8,"No"
44,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,5,68,0.1,"No"
19,0,0,1,3,8,0.217,0.265,0.261,0.526,0,8,38,32,-0.3,"No"
14,0,1,3,4,23,0.222,0.26,0.306,0.565,0,17,36,36,-0.5,"No"
23,0,0,0,0,1,0,0,0,0,0,1,2,1,-0.1,"No"
51,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,70,72,3.4,"No"
34,0,0,0,0,1,0,0,0,0,0,0,44,47,0.2,"No"
47,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,63,67,1.2,"No"
37,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,18,-0.2,"No"
51,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,22,25,0.3,"No"
49,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,12,12,0.1,"No"
38,0,0,0,0,1,0,0,0,0,0,0,62,66,0.8,"No"
38,0,0,0,0,2,0,0,0,0,0,0,29,29,-0.3,"No"
35,0,0,0,0,1,0,0,0,0,0,0,60,63,0.9,"No"
39,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,71,76,1.2,"No"
45,0,0,0,0,1,0,0,0,0,0,0,65,67,0.8,"No"
56,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,5,0,10,-0.1,"No"
17,0,0,1,0,6,0.188,0.188,0.188,0.375,0,4,6,5,-0.2,"No"
22,0,0,2,3,10,0.175,0.233,0.225,0.458,1,9,20,18,-0.5,"No"
31,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,11,0,11,-0.1,"No"
44,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,9,-0.3,"No"
14,0,3,6,24,63,0.298,0.388,0.398,0.785,0,51,54,52,2.1,"No"
17,1,1,0,6,35,0.203,0.276,0.329,0.605,1,21,31,27,-0.2,"No"
13,2,9,0,5,15,0.293,0.324,0.646,0.971,0,24,32,30,0.7,"No"
2,1,29,2,48,152,0.277,0.34,0.509,0.85,6,136,144,144,2.8,"No"
2,2,15,2,27,138,0.215,0.269,0.374,0.642,4,106,118,118,-0.7,"No"
18,0,4,0,11,45,0.125,0.216,0.279,0.494,0,27,39,37,-0.9,"No"
58,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,2,2,-0.1,"No"
41,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,6,-0.2,"No"
24,0,0,1,3,7,0.263,0.364,0.368,0.732,0,5,6,3,0.1,"No"
18,3,2,2,3,13,0.186,0.255,0.465,0.72,0,12,16,14,-0.1,"No"
41,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,64,68,-0.3,"No"
32,0,0,0,1,7,0,0.1,0,0.1,0,7,28,29,-0.2,"No"
40,0,0,0,0,1,0,0,0,0,0,0,51,53,1.3,"No"
31,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,19,0.5,"No"
35,0,0,0,0,2,0,0,0,0,0,0,54,58,1.7,"No"
44,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,58,0.3,"No"
44,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,10,0,10,2.6,"No"
24,0,0,0,0,0,0,0,0,0,0,20,1,20,0.3,"No"
25,0,0,0,0,7,0.222,0.222,0.222,0.444,0,10,9,10,2.1,"No"
32,0,0,0,0,8,0.059,0.059,0.059,0.118,0,13,14,14,0.1,"No"
31,0,0,0,0,1,0.167,0.167,0.167,0.333,0,4,4,4,-0.3,"No"
38,0,0,0,0,4,0.1,0.1,0.1,0.2,0,9,9,9,-0.5,"No"
33,0,0,0,0,2,0,0,0,0,0,6,7,7,-0.1,"No"
7,1,14,6,36,106,0.181,0.265,0.35,0.615,0,91,93,93,-1.8,"No"
13,1,7,5,16,61,0.141,0.221,0.313,0.534,0,44,54,50,-0.2,"No"
6,2,11,13,41,132,0.253,0.327,0.419,0.746,4,98,105,101,2,"No"
15,2,2,2,4,40,0.215,0.241,0.336,0.578,0,26,33,29,-0.7,"No"
13,3,3,7,14,63,0.221,0.283,0.363,0.645,0,54,58,56,-0.1,"No"
7,2,8,24,24,90,0.295,0.346,0.482,0.828,1,82,102,96,2.1,"No"
36,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,1,0,"No"
21,0,0,0,4,2,0.25,0.438,0.417,0.854,0,2,8,6,0.2,"No"
18,0,0,0,2,5,0.206,0.25,0.235,0.485,0,11,13,13,0.2,"No"
26,0,0,0,3,8,0,0.2,0,0.2,0,3,5,5,-0.1,"No"
19,0,6,1,5,21,0.347,0.407,0.755,1.163,0,12,21,15,0.5,"No"
13,1,5,0,19,44,0.236,0.358,0.394,0.751,1,31,63,37,0.2,"No"
6,2,4,2,10,54,0.247,0.294,0.416,0.709,2,45,51,47,0.5,"No"
12,2,2,16,27,34,0.189,0.282,0.257,0.539,2,56,67,62,0.1,"No"
9,2,7,30,47,86,0.23,0.313,0.32,0.633,0,91,130,118,1.4,"No"
17,0,0,2,0,1,0.3,0.3,0.3,0.6,0,3,11,8,-0.1,"No"
18,2,1,9,6,16,0.211,0.286,0.404,0.689,0,14,18,15,0.8,"No"
17,0,0,11,7,14,0.205,0.308,0.227,0.535,0,11,26,17,0.5,"No"
7,5,0,30,30,56,0.26,0.328,0.322,0.65,1,81,102,88,1.5,"No"
10,4,2,34,21,45,0.258,0.326,0.366,0.692,1,61,87,73,1.6,"No"
10,4,1,36,22,52,0.269,0.324,0.327,0.651,0,66,120,108,2.3,"No"
12,6,2,26,14,37,0.25,0.311,0.38,0.691,0,55,90,79,2.1,"No"
10,8,1,30,26,39,0.278,0.34,0.388,0.728,2,83,107,95,2.9,"No"
13,2,0,8,6,28,0.221,0.256,0.311,0.567,0,30,77,68,0.2,"No"
14,0,0,4,4,10,0.157,0.218,0.157,0.375,0,15,21,21,-0.6,"No"
7,3,5,28,28,55,0.251,0.324,0.35,0.674,2,99,111,108,2.7,"No"
22,0,0,2,4,5,0.077,0.294,0.077,0.371,0,3,25,21,0,"No"
37,0,0,0,0,1,0.5,0.5,1,1.5,0,1,1,1,0.4,"No"
26,0,0,0,0,4,0,0,0,0,0,29,3,29,3.8,"No"
37,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,32,0,32,2.3,"No"
11,0,8,0,19,57,0.251,0.332,0.474,0.805,0,39,70,41,0.8,"No"
23,0,0,0,6,4,0.158,0.36,0.316,0.676,0,5,10,7,0,"No"
1,3,16,1,24,119,0.235,0.288,0.45,0.737,1,96,103,101,0.7,"No"
1,1,25,0,38,139,0.222,0.288,0.454,0.742,0,107,121,105,1.6,"No"
1,0,14,4,43,139,0.273,0.338,0.466,0.804,3,112,121,119,2.9,"No"
10,1,12,0,41,104,0.171,0.284,0.346,0.63,1,67,92,78,-0.5,"No"
22,0,0,0,1,4,0,0.125,0,0.125,0,1,5,2,-0.3,"No"
1,0,11,0,55,143,0.22,0.32,0.362,0.681,4,104,114,107,0.5,"No"
18,0,1,0,4,12,0.069,0.182,0.207,0.389,0,8,9,9,-0.2,"No"
13,0,3,0,31,74,0.253,0.352,0.364,0.716,1,55,61,54,0.3,"No"
1,0,9,0,22,97,0.233,0.29,0.371,0.661,1,83,84,83,0.4,"No"
26,0,0,0,0,1,0.2,0.2,0.2,0.4,0,1,2,1,0,"No"
22,0,0,0,1,16,0.04,0.077,0.04,0.117,0,6,10,7,-0.6,"No"
41,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,8,0,8,-0.7,"No"
24,0,0,0,0,2,0,0,0,0,0,26,4,28,0.4,"No"
30,0,0,0,0,2,0,0,0,0,0,20,1,20,3.7,"No"
34,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,13,0.1,"No"
65,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,12,12,-0.1,"No"
43,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,31,-0.2,"No"
33,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,67,2.7,"100"
37,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,56,0.7,"No"
44,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,3,23,0.5,"No"
